PLAYER_ID,TEAM_ID,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PACE_PER40,PIE,POSS,FGM_PG,FGA_PG,PLAYER_NAME,BIRTHDATE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,Salary,Followers,TEAM_ABBREVIATION,record,active_players,avg_team_age,total_cap_used,remaining_cap_space,active_cap,active_top_3,dead_cap,TEAM_NAME,OWNER_NET_WORTH_B,Stadium_Name,Capacity,City,STADIUM_YEAR_OPENED,STADIUM_COST,Age,YOS,Contract_Type,GP,MIN,PTS,AVG_SPEED,DIST_MILES,ALL_STAR_APPEARANCES,ISO_PTS,ISO_PPP,PNR_PTS,PNR_PPP,POST_PTS,POST_PPP,CLUTCH_PTS,CLUTCH_GP,RIM_DFG_PCT,RIM_CONTEST_FREQ,is_USA,Player_bias_effect
203084,1610612759,114.5,115.6,-1.2,0.085,2.72,14.2,0.042,0.091,0.067,5.2,0.622,0.656,0.157,100.08,83.4,0.092,4662,4.2,8.3,Harrison Barnes,5/30/1992,USA,2012,1,7,18000000,13.77531440922835,SAS,34-48,15,25.2,162809380,22221380,155231927,83196166,7577453,San Antonio Spurs ,0.18232155679395465,Frost Bank Center,18418,"San Antonio, TX",2002,175000000,33.516769336071185,12,Free_Market,82,2230.063333,1011,4.42,174.3,0,43,1.049,31,1.033,56,1.12,29,28,0.646,0.325,1,0.7998278789744536
203109,1610612758,101.9,109.2,-7.4,0.077,1.5,17.6,0.055,0.133,0.093,11.8,0.409,0.467,0.113,100.89,84.08,0.048,215,0.8,2.4,Jae Crowder,7/6/1990,USA,2012,2,34,1655619,0.0,SAC,40-42,15,27.4,171370782,30782782,166101303,107131940,1319695,Sacramento Kings,0.5877866649021191,Golden 1 Center,17500,"Sacramento, CA",2016,558000000,35.41683778234086,12,Free_Market,9,102.7616667,23,4.03,7.4,0,0,0.0,0,0.0,0,0.0,0,1,0.6,0.294,1,0.10939014368978453
203110,1610612744,115.4,108.8,6.6,0.255,2.2,33.9,0.036,0.168,0.102,15.4,0.503,0.534,0.157,101.35,84.45,0.088,4186,3.2,7.5,Draymond Green,3/4/1990,USA,2012,2,35,24107143,15.226497775576945,GSW,48-34,15,27.2,199518342,58930342,176474440,128667036,306447,Golden State Warriors ,1.6094379124341003,Chase Center,18064,"San Francisco, CA",2019,1400000000,35.75633127994524,12,Free_Market,68,1983.306667,613,3.91,138.3,4,0,0.0,28,0.757,10,0.435,23,33,0.544,0.321,1,0.2843474270476942
203114,1610612764,114.1,112.6,1.5,0.251,2.68,26.0,0.015,0.132,0.076,9.7,0.546,0.588,0.208,104.75,87.29,0.114,1845,4.3,9.1,Khris Middleton,8/12/1991,USA,2012,2,39,31000000,12.898722202295934,WAS,18-64,15,24.5,211677970,71089970,162581956,83151786,7021331,Washington Wizards,1.410986973710262,Capital One Arena,20356,"Washington, D.C.",1997,260000000,34.31622176591376,12,Free_Market,37,843.1816667,440,4.27,64.2,3,14,0.824,71,0.91,41,1.367,26,17,0.609,0.346,1,0.07344263090533927
203114,1610612764,114.1,112.6,1.5,0.251,2.68,26.0,0.015,0.132,0.076,9.7,0.546,0.588,0.208,104.75,87.29,0.114,1845,4.3,9.1,Khris Middleton,8/12/1991,USA,2012,2,39,31000000,12.898722202295934,WAS,18-64,15,24.5,211677970,71089970,162581956,83151786,7021331,Washington Wizards,1.410986973710262,Capital One Arena,20356,"Washington, D.C.",1997,260000000,34.31622176591376,12,Free_Market,37,843.1816667,440,4.27,64.2,3,14,0.824,71,0.91,18,1.059,26,17,0.609,0.346,1,0.09855027444487369
203114,1610612764,114.1,112.6,1.5,0.251,2.68,26.0,0.015,0.132,0.076,9.7,0.546,0.588,0.208,104.75,87.29,0.114,1845,4.3,9.1,Khris Middleton,8/12/1991,USA,2012,2,39,31000000,12.898722202295934,WAS,18-64,15,24.5,211677970,71089970,162581956,83151786,7021331,Washington Wizards,1.410986973710262,Capital One Arena,20356,"Washington, D.C.",1997,260000000,34.31622176591376,12,Free_Market,37,843.1816667,440,4.27,64.2,3,14,0.824,45,1.0,41,1.367,26,17,0.609,0.346,1,0.1337804570026945
203114,1610612764,114.1,112.6,1.5,0.251,2.68,26.0,0.015,0.132,0.076,9.7,0.546,0.588,0.208,104.75,87.29,0.114,1845,4.3,9.1,Khris Middleton,8/12/1991,USA,2012,2,39,31000000,12.898722202295934,WAS,18-64,15,24.5,211677970,71089970,162581956,83151786,7021331,Washington Wizards,1.410986973710262,Capital One Arena,20356,"Washington, D.C.",1997,260000000,34.31622176591376,12,Free_Market,37,843.1816667,440,4.27,64.2,3,14,0.824,45,1.0,18,1.059,26,17,0.609,0.346,1,0.1380577373521416
203114,1610612764,114.1,112.6,1.5,0.251,2.68,26.0,0.015,0.132,0.076,9.7,0.546,0.588,0.208,104.75,87.29,0.114,1845,4.3,9.1,Khris Middleton,8/12/1991,USA,2012,2,39,31000000,12.898722202295934,WAS,18-64,15,24.5,211677970,71089970,162581956,83151786,7021331,Washington Wizards,1.410986973710262,Capital One Arena,20356,"Washington, D.C.",1997,260000000,34.31622176591376,12,Free_Market,37,843.1816667,440,4.27,64.2,3,7,0.7,71,0.91,41,1.367,26,17,0.609,0.346,1,0.15260704231221958
203114,1610612764,114.1,112.6,1.5,0.251,2.68,26.0,0.015,0.132,0.076,9.7,0.546,0.588,0.208,104.75,87.29,0.114,1845,4.3,9.1,Khris Middleton,8/12/1991,USA,2012,2,39,31000000,12.898722202295934,WAS,18-64,15,24.5,211677970,71089970,162581956,83151786,7021331,Washington Wizards,1.410986973710262,Capital One Arena,20356,"Washington, D.C.",1997,260000000,34.31622176591376,12,Free_Market,37,843.1816667,440,4.27,64.2,3,7,0.7,71,0.91,18,1.059,26,17,0.609,0.346,1,0.128257891483891
203114,1610612764,114.1,112.6,1.5,0.251,2.68,26.0,0.015,0.132,0.076,9.7,0.546,0.588,0.208,104.75,87.29,0.114,1845,4.3,9.1,Khris Middleton,8/12/1991,USA,2012,2,39,31000000,12.898722202295934,WAS,18-64,15,24.5,211677970,71089970,162581956,83151786,7021331,Washington Wizards,1.410986973710262,Capital One Arena,20356,"Washington, D.C.",1997,260000000,34.31622176591376,12,Free_Market,37,843.1816667,440,4.27,64.2,3,7,0.7,45,1.0,41,1.367,26,17,0.609,0.346,1,0.15260704231221958
203114,1610612764,114.1,112.6,1.5,0.251,2.68,26.0,0.015,0.132,0.076,9.7,0.546,0.588,0.208,104.75,87.29,0.114,1845,4.3,9.1,Khris Middleton,8/12/1991,USA,2012,2,39,31000000,12.898722202295934,WAS,18-64,15,24.5,211677970,71089970,162581956,83151786,7021331,Washington Wizards,1.410986973710262,Capital One Arena,20356,"Washington, D.C.",1997,260000000,34.31622176591376,12,Free_Market,37,843.1816667,440,4.27,64.2,3,7,0.7,45,1.0,18,1.059,26,17,0.609,0.346,1,0.128257891483891
203458,1610612747,101.4,118.9,-17.5,0.143,1.9,29.5,0.094,0.142,0.118,15.5,0.524,0.525,0.101,101.55,84.63,0.057,798,0.7,1.4,Alex Len,6/16/1993,Ukraine,2013,1,5,743829,11.791322060504474,LAL,50-32,15,27.7,200785985,60197985,182745885,108760785,5514986,Los Angeles Lakers ,3.4339872044851463,Crypto.com Arena,19068,"Los Angeles, CA",1999,375000000,32.47091033538672,11,Free_Market,46,379.79,74,4.41,29.9,0,0,0.0,0,0.0,0,0.0,0,5,0.701,0.379,0,0.7997094835086354
203468,1610612740,112.3,119.4,-7.1,0.192,2.14,16.1,0.022,0.091,0.056,7.5,0.53,0.55,0.266,101.56,84.63,0.097,3874,7.9,17.9,CJ McCollum,9/19/1991,USA,2013,1,10,33333333,13.997832948091215,NOP,21-61,15,24.3,182966321,42378321,167934095,98876138,2715108,New Orleans Pelicans,2.186051276738094,Smoothie King Center,16867,"New Orleans, LA",1999,114000000,34.21218343600274,11,Free_Market,56,1831.678333,1183,4.44,145.1,0,73,0.936,291,0.924,0,0.0,74,24,0.674,0.317,1,0.523297169762341
203471,1610612765,111.8,112.8,-0.9,0.287,2.85,27.6,0.012,0.08,0.046,9.7,0.483,0.531,0.211,100.49,83.74,0.091,4393,4.5,11.0,Dennis Schröder,9/15/1993,Germany,2013,1,17,13025250,15.520258832020865,DET,44-38,15,25.0,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,2.4069451083182885,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,32.2217659137577,11,Free_Market,75,2104.778333,980,4.36,164.9,0,72,0.96,142,0.953,0,0.0,61,40,0.619,0.38,0,0.05678912149787123
203471,1610612765,111.8,112.8,-0.9,0.287,2.85,27.6,0.012,0.08,0.046,9.7,0.483,0.531,0.211,100.49,83.74,0.091,4393,4.5,11.0,Dennis Schröder,9/15/1993,Germany,2013,1,17,13025250,15.520258832020865,DET,44-38,15,25.0,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,2.4069451083182885,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,32.2217659137577,11,Free_Market,75,2104.778333,980,4.36,164.9,0,72,0.96,108,0.812,0,0.0,61,40,0.619,0.38,0,0.04227605782338059
203471,1610612765,111.8,112.8,-0.9,0.287,2.85,27.6,0.012,0.08,0.046,9.7,0.483,0.531,0.211,100.49,83.74,0.091,4393,4.5,11.0,Dennis Schröder,9/15/1993,Germany,2013,1,17,13025250,15.520258832020865,DET,44-38,15,25.0,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,2.4069451083182885,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,32.2217659137577,11,Free_Market,75,2104.778333,980,4.36,164.9,0,72,0.96,95,0.76,0,0.0,61,40,0.619,0.38,0,0.07120310879281593
203471,1610612765,111.8,112.8,-0.9,0.287,2.85,27.6,0.012,0.08,0.046,9.7,0.483,0.531,0.211,100.49,83.74,0.091,4393,4.5,11.0,Dennis Schröder,9/15/1993,Germany,2013,1,17,13025250,15.520258832020865,DET,44-38,15,25.0,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,2.4069451083182885,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,32.2217659137577,11,Free_Market,75,2104.778333,980,4.36,164.9,0,53,1.128,142,0.953,0,0.0,61,40,0.619,0.38,0,0.009539739938158789
203471,1610612765,111.8,112.8,-0.9,0.287,2.85,27.6,0.012,0.08,0.046,9.7,0.483,0.531,0.211,100.49,83.74,0.091,4393,4.5,11.0,Dennis Schröder,9/15/1993,Germany,2013,1,17,13025250,15.520258832020865,DET,44-38,15,25.0,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,2.4069451083182885,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,32.2217659137577,11,Free_Market,75,2104.778333,980,4.36,164.9,0,53,1.128,108,0.812,0,0.0,61,40,0.619,0.38,0,0.04815155270482807
203471,1610612765,111.8,112.8,-0.9,0.287,2.85,27.6,0.012,0.08,0.046,9.7,0.483,0.531,0.211,100.49,83.74,0.091,4393,4.5,11.0,Dennis Schröder,9/15/1993,Germany,2013,1,17,13025250,15.520258832020865,DET,44-38,15,25.0,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,2.4069451083182885,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,32.2217659137577,11,Free_Market,75,2104.778333,980,4.36,164.9,0,53,1.128,95,0.76,0,0.0,61,40,0.619,0.38,0,0.04231113321508755
203471,1610612765,111.8,112.8,-0.9,0.287,2.85,27.6,0.012,0.08,0.046,9.7,0.483,0.531,0.211,100.49,83.74,0.091,4393,4.5,11.0,Dennis Schröder,9/15/1993,Germany,2013,1,17,13025250,15.520258832020865,DET,44-38,15,25.0,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,2.4069451083182885,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,32.2217659137577,11,Free_Market,75,2104.778333,980,4.36,164.9,0,16,0.762,142,0.953,0,0.0,61,40,0.619,0.38,0,0.06579916615667494
203471,1610612765,111.8,112.8,-0.9,0.287,2.85,27.6,0.012,0.08,0.046,9.7,0.483,0.531,0.211,100.49,83.74,0.091,4393,4.5,11.0,Dennis Schröder,9/15/1993,Germany,2013,1,17,13025250,15.520258832020865,DET,44-38,15,25.0,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,2.4069451083182885,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,32.2217659137577,11,Free_Market,75,2104.778333,980,4.36,164.9,0,16,0.762,108,0.812,0,0.0,61,40,0.619,0.38,0,0.06579916615667494
203471,1610612765,111.8,112.8,-0.9,0.287,2.85,27.6,0.012,0.08,0.046,9.7,0.483,0.531,0.211,100.49,83.74,0.091,4393,4.5,11.0,Dennis Schröder,9/15/1993,Germany,2013,1,17,13025250,15.520258832020865,DET,44-38,15,25.0,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,2.4069451083182885,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,32.2217659137577,11,Free_Market,75,2104.778333,980,4.36,164.9,0,16,0.762,95,0.76,0,0.0,61,40,0.619,0.38,0,0.06579916615667494
203482,1610612740,110.7,113.4,-2.7,0.2,1.68,24.4,0.069,0.154,0.112,14.5,0.562,0.609,0.185,100.28,83.57,0.098,1858,3.0,6.1,Kelly Olynyk,4/19/1991,Canada,2013,1,13,12804878,12.038251448529742,NOP,21-61,15,24.3,182966321,42378321,167934095,98876138,2715108,New Orleans Pelicans,2.186051276738094,Smoothie King Center,16867,"New Orleans, LA",1999,114000000,34.63107460643395,11,Free_Market,44,890.9983333,384,4.18,66.5,0,13,1.182,10,0.667,31,1.069,16,8,0.594,0.391,0,0.21892907905401246
203482,1610612740,110.7,113.4,-2.7,0.2,1.68,24.4,0.069,0.154,0.112,14.5,0.562,0.609,0.185,100.28,83.57,0.098,1858,3.0,6.1,Kelly Olynyk,4/19/1991,Canada,2013,1,13,12804878,12.038251448529742,NOP,21-61,15,24.3,182966321,42378321,167934095,98876138,2715108,New Orleans Pelicans,2.186051276738094,Smoothie King Center,16867,"New Orleans, LA",1999,114000000,34.63107460643395,11,Free_Market,44,890.9983333,384,4.18,66.5,0,13,1.182,10,0.667,10,0.833,16,8,0.594,0.391,0,0.23332161433903617
203482,1610612740,110.7,113.4,-2.7,0.2,1.68,24.4,0.069,0.154,0.112,14.5,0.562,0.609,0.185,100.28,83.57,0.098,1858,3.0,6.1,Kelly Olynyk,4/19/1991,Canada,2013,1,13,12804878,12.038251448529742,NOP,21-61,15,24.3,182966321,42378321,167934095,98876138,2715108,New Orleans Pelicans,2.186051276738094,Smoothie King Center,16867,"New Orleans, LA",1999,114000000,34.63107460643395,11,Free_Market,44,890.9983333,384,4.18,66.5,0,13,1.182,10,0.625,31,1.069,16,8,0.594,0.391,0,0.2760717990133147
203482,1610612740,110.7,113.4,-2.7,0.2,1.68,24.4,0.069,0.154,0.112,14.5,0.562,0.609,0.185,100.28,83.57,0.098,1858,3.0,6.1,Kelly Olynyk,4/19/1991,Canada,2013,1,13,12804878,12.038251448529742,NOP,21-61,15,24.3,182966321,42378321,167934095,98876138,2715108,New Orleans Pelicans,2.186051276738094,Smoothie King Center,16867,"New Orleans, LA",1999,114000000,34.63107460643395,11,Free_Market,44,890.9983333,384,4.18,66.5,0,13,1.182,10,0.625,10,0.833,16,8,0.594,0.391,0,0.23719527322249995
203484,1610612763,109.1,108.6,0.5,0.086,2.19,17.7,0.014,0.064,0.038,8.1,0.543,0.574,0.121,96.52,80.44,0.065,4577,3.1,7.1,Kentavious Caldwell-Pope,2/18/1993,USA,2013,1,8,22757000,14.077875591662238,MEM,48-34,15,24.6,167814933,27226933,155850296,95988718,8014853,Memphis Grizzlies,3.2188758248682006,FedExForum,18119,"Memphis, TN",2004,250000000,32.79397672826831,11,Free_Market,77,2279.036667,673,3.93,160.1,0,12,1.0,49,0.817,0,0.0,18,30,0.614,0.355,1,0.425136740784315
203486,1610612756,115.2,115.0,0.2,0.133,2.27,29.5,0.094,0.253,0.176,13.0,0.619,0.645,0.105,100.08,83.4,0.098,2732,1.7,2.7,Mason Plumlee,3/5/1990,USA,2013,1,22,2087519,7.00397413672268,HOU,52-30,15,25.7,173496349,32908349,161552948,78702108,7768363,Pheonix Suns,2.3978952727983707,Toyota Center,18055,"Houston, TX",2003,235000000,35.75359342915811,11,Free_Market,74,1300.045,333,4.45,103.5,0,0,0.0,0,0.0,0,0.0,13,20,0.623,0.4,1,0.4043273137713825
203497,1610612750,114.3,107.6,6.7,0.075,1.43,14.9,0.111,0.21,0.161,10.5,0.669,0.687,0.129,97.63,81.36,0.126,4858,4.7,7.1,Rudy Gobert,6/26/1992,France,2013,1,27,43827586,13.61827960646062,MIN,49-33,15,26.1,236725861,96137861,198847571,119077906,3705899,Minnesota Timberwolves,1.3609765531356006,Target Center,18978,"Minneapolis, MN",1990,104000000,33.44284736481862,11,Free_Market,72,2388.423333,866,4.19,177.9,3,0,0.0,0,0.0,18,0.818,27,35,0.537,0.371,0,0.3562443131722326
203500,1610612745,115.3,105.9,9.4,0.107,1.22,20.1,0.181,0.193,0.187,16.4,0.545,0.541,0.127,99.77,83.14,0.109,1658,1.6,2.9,Steven Adams,7/20/1993,New Zealand,2013,1,12,12600000,13.348862891171844,MIL,48-34,15,26.7,195746447,55158447,183221333,122031412,14986624,Milwaukee Bucks,2.2512917986064953,Fiserv Forum,17500,"Milwaukee, WI",2018,524000000,32.37782340862423,11,Free_Market,58,794.0666667,225,4.06,57.9,0,0,0.0,0,0.0,16,0.889,0,16,0.6,0.32,0,0.07666628615192597
203507,1610612749,118.9,111.7,7.2,0.339,2.1,19.2,0.067,0.266,0.172,9.1,0.607,0.625,0.346,100.18,83.48,0.21,4772,11.8,19.7,Giannis Antetokounmpo,12/6/1994,Greece,2013,1,15,48787676,16.59432989206649,MIL,48-34,15,26.7,195746447,55158447,183221333,122031412,14986624,Milwaukee Bucks,2.2512917986064953,Fiserv Forum,17500,"Milwaukee, WI",2018,524000000,30.99794661190965,11,Max_Contract,67,2288.63,2036,4.0,162.6,10,310,0.945,208,1.0,272,0.996,83,29,0.569,0.365,0,-0.2820851401243621
203552,1610612766,106.2,114.1,-8.0,0.087,1.88,13.4,0.02,0.081,0.049,7.1,0.599,0.616,0.151,99.1,82.58,0.083,2194,2.4,5.0,Seth Curry,8/23/1990,USA,0,0,0,2087519,14.508658238524095,CHA,19-63,15,25.2,167423486,26835486,152436862,80445913,14986624,Charlotte Hornets ,0.33647223662121295,Spectrum Center,19077,"Charlotte, NC",2005,260000000,35.285420944558524,11,Free_Market,68,1061.956667,444,4.2,79.5,0,17,1.063,70,1.148,0,0.0,0,16,0.67,0.312,1,0.5417970910845623
203897,1610612758,115.4,116.8,-1.4,0.178,1.49,16.7,0.009,0.107,0.059,11.2,0.609,0.639,0.251,101.28,84.4,0.115,5493,8.4,16.5,Zach LaVine,3/10/1995,USA,2014,1,13,44531940,14.648420115681892,SAC,40-42,15,27.4,171370782,30782782,166101303,107131940,1319695,Sacramento Kings,0.5877866649021191,Golden 1 Center,17500,"Sacramento, CA",2016,558000000,30.740588637919235,10,Free_Market,74,2602.48,1724,4.26,197.1,2,173,1.153,238,0.988,31,0.775,59,31,0.699,0.312,1,0.007776748504020851
203897,1610612758,115.4,116.8,-1.4,0.178,1.49,16.7,0.009,0.107,0.059,11.2,0.609,0.639,0.251,101.28,84.4,0.115,5493,8.4,16.5,Zach LaVine,3/10/1995,USA,2014,1,13,44531940,14.648420115681892,SAC,40-42,15,27.4,171370782,30782782,166101303,107131940,1319695,Sacramento Kings,0.5877866649021191,Golden 1 Center,17500,"Sacramento, CA",2016,558000000,30.740588637919235,10,Free_Market,74,2602.48,1724,4.26,197.1,2,173,1.153,238,0.988,8,0.8,59,31,0.699,0.312,1,0.0015813193418188279
203897,1610612758,115.4,116.8,-1.4,0.178,1.49,16.7,0.009,0.107,0.059,11.2,0.609,0.639,0.251,101.28,84.4,0.115,5493,8.4,16.5,Zach LaVine,3/10/1995,USA,2014,1,13,44531940,14.648420115681892,SAC,40-42,15,27.4,171370782,30782782,166101303,107131940,1319695,Sacramento Kings,0.5877866649021191,Golden 1 Center,17500,"Sacramento, CA",2016,558000000,30.740588637919235,10,Free_Market,74,2602.48,1724,4.26,197.1,2,173,1.153,135,0.865,31,0.775,59,31,0.699,0.312,1,0.007776748504020851
203897,1610612758,115.4,116.8,-1.4,0.178,1.49,16.7,0.009,0.107,0.059,11.2,0.609,0.639,0.251,101.28,84.4,0.115,5493,8.4,16.5,Zach LaVine,3/10/1995,USA,2014,1,13,44531940,14.648420115681892,SAC,40-42,15,27.4,171370782,30782782,166101303,107131940,1319695,Sacramento Kings,0.5877866649021191,Golden 1 Center,17500,"Sacramento, CA",2016,558000000,30.740588637919235,10,Free_Market,74,2602.48,1724,4.26,197.1,2,173,1.153,135,0.865,8,0.8,59,31,0.699,0.312,1,0.010535498191609018
203897,1610612758,115.4,116.8,-1.4,0.178,1.49,16.7,0.009,0.107,0.059,11.2,0.609,0.639,0.251,101.28,84.4,0.115,5493,8.4,16.5,Zach LaVine,3/10/1995,USA,2014,1,13,44531940,14.648420115681892,SAC,40-42,15,27.4,171370782,30782782,166101303,107131940,1319695,Sacramento Kings,0.5877866649021191,Golden 1 Center,17500,"Sacramento, CA",2016,558000000,30.740588637919235,10,Free_Market,74,2602.48,1724,4.26,197.1,2,79,0.919,238,0.988,31,0.775,59,31,0.699,0.312,1,0.0613074594546017
203897,1610612758,115.4,116.8,-1.4,0.178,1.49,16.7,0.009,0.107,0.059,11.2,0.609,0.639,0.251,101.28,84.4,0.115,5493,8.4,16.5,Zach LaVine,3/10/1995,USA,2014,1,13,44531940,14.648420115681892,SAC,40-42,15,27.4,171370782,30782782,166101303,107131940,1319695,Sacramento Kings,0.5877866649021191,Golden 1 Center,17500,"Sacramento, CA",2016,558000000,30.740588637919235,10,Free_Market,74,2602.48,1724,4.26,197.1,2,79,0.919,238,0.988,8,0.8,59,31,0.699,0.312,1,0.041444144460800664
203897,1610612758,115.4,116.8,-1.4,0.178,1.49,16.7,0.009,0.107,0.059,11.2,0.609,0.639,0.251,101.28,84.4,0.115,5493,8.4,16.5,Zach LaVine,3/10/1995,USA,2014,1,13,44531940,14.648420115681892,SAC,40-42,15,27.4,171370782,30782782,166101303,107131940,1319695,Sacramento Kings,0.5877866649021191,Golden 1 Center,17500,"Sacramento, CA",2016,558000000,30.740588637919235,10,Free_Market,74,2602.48,1724,4.26,197.1,2,79,0.919,135,0.865,31,0.775,59,31,0.699,0.312,1,0.008755809615716774
203897,1610612758,115.4,116.8,-1.4,0.178,1.49,16.7,0.009,0.107,0.059,11.2,0.609,0.639,0.251,101.28,84.4,0.115,5493,8.4,16.5,Zach LaVine,3/10/1995,USA,2014,1,13,44531940,14.648420115681892,SAC,40-42,15,27.4,171370782,30782782,166101303,107131940,1319695,Sacramento Kings,0.5877866649021191,Golden 1 Center,17500,"Sacramento, CA",2016,558000000,30.740588637919235,10,Free_Market,74,2602.48,1724,4.26,197.1,2,79,0.919,135,0.865,8,0.8,59,31,0.699,0.312,1,0.017356831954840366
203901,1610612740,99.7,113.1,-13.4,0.443,2.81,47.4,0.027,0.114,0.071,16.9,0.332,0.34,0.151,101.3,84.42,0.079,1076,1.7,5.1,Elfrid Payton,2/22/1994,USA,2014,1,10,51527,0.0,NOP,21-61,15,24.3,182966321,42378321,167934095,98876138,2715108,New Orleans Pelicans,2.186051276738094,Smoothie King Center,16867,"New Orleans, LA",1999,114000000,31.783709787816566,10,Free_Market,24,510.805,85,4.24,38.5,0,6,0.6,44,0.55,0,0.0,2,4,0.582,0.376,1,0.02136680548547977
203901,1610612740,99.7,113.1,-13.4,0.443,2.81,47.4,0.027,0.114,0.071,16.9,0.332,0.34,0.151,101.3,84.42,0.079,1076,1.7,5.1,Elfrid Payton,2/22/1994,USA,2014,1,10,51527,0.0,NOP,21-61,15,24.3,182966321,42378321,167934095,98876138,2715108,New Orleans Pelicans,2.186051276738094,Smoothie King Center,16867,"New Orleans, LA",1999,114000000,31.783709787816566,10,Free_Market,24,510.805,85,4.24,38.5,0,6,0.6,2,0.167,0,0.0,2,4,0.582,0.376,1,-0.05417995070153381
203903,1610612762,107.5,117.5,-10.0,0.238,1.6,17.8,0.025,0.092,0.058,11.1,0.493,0.54,0.269,102.16,85.14,0.102,2049,5.4,13.3,Jordan Clarkson,6/7/1992,USA,2014,2,46,14092577,14.508658238524095,UTA,17-65,15,23.9,154114022,13526022,142648013,86906400,11466009,Utah Jazz,1.2809338454620642,Delta Center,18306,"Salt Lake City, UT",1991,93000000,33.49486652977413,10,Free_Market,37,962.47,600,4.23,73.0,0,86,0.869,145,0.884,0,0.0,23,9,0.631,0.429,1,0.7200570118020663
203914,1610612753,110.4,103.2,7.2,0.058,1.76,16.3,0.026,0.063,0.044,9.2,0.519,0.524,0.09,99.58,82.99,0.043,1465,1.1,2.8,Gary Harris,9/14/1994,USA,2014,1,19,7500000,11.835016210489899,ORL,41-41,15,25.3,152959238,12371238,152959238,63257000,2328828,Orlando Magic,1.8562979903656263,Amway Center,18000,"Orlando, FL",2010,480000000,31.225188227241617,10,Free_Market,48,710.71,145,4.33,55.3,0,0,0.0,0,0.0,0,0.0,0,7,0.575,0.36,1,0.5746879335379702
203915,1610612742,110.1,115.1,-5.0,0.228,3.42,28.3,0.008,0.086,0.048,8.3,0.496,0.553,0.175,101.4,84.5,0.089,4515,3.6,8.6,Spencer Dinwiddie,4/6/1993,USA,2014,2,38,2087519,12.681999323836905,DAL,39-43,15,26.8,187147472,46559472,172077663,99092456,2328828,Dallas Mavericks ,3.505557396986398,American Airlines Center,19200,"Dallas, TX",2001,420000000,32.6652977412731,10,Free_Market,79,2136.085,872,3.86,146.8,0,202,1.005,210,0.909,24,1.2,48,29,0.614,0.35,1,-0.20334334446318666
203924,1610612757,107.4,113.4,-6.1,0.099,1.55,12.5,0.015,0.088,0.05,8.0,0.467,0.523,0.192,100.41,83.67,0.07,3183,4.6,12.2,Jerami Grant,3/12/1994,USA,2014,2,39,29793104,12.249136924251182,POR,36-46,15,23.9,176848446,36260446,165518581,89691087,1568032,Portland Trailblazers,1.0986122886681098,Moda Center,19441,"Portland, OR",1995,262000000,31.734428473648187,10,Free_Market,47,1523.586667,677,4.1,111.4,0,27,0.551,52,0.852,36,0.973,26,21,0.548,0.361,1,0.182792817675581
203926,1610612758,111.5,109.9,1.6,0.028,1.17,5.3,0.009,0.054,0.031,4.5,0.615,0.617,0.15,101.3,84.41,0.051,728,1.2,2.8,Doug McDermott,1/3/1992,USA,2014,1,11,2087519,12.307730815958307,SAC,40-42,15,27.4,171370782,30782782,166101303,107131940,1319695,Sacramento Kings,0.5877866649021191,Golden 1 Center,17500,"Sacramento, CA",2016,558000000,33.921971252566735,10,Free_Market,42,341.6516667,147,4.5,27.6,0,0,0.0,0,0.0,0,0.0,0,4,0.556,0.317,1,0.6758962677174667
203932,1610612743,122.5,113.0,9.5,0.143,2.25,20.1,0.06,0.109,0.086,9.0,0.607,0.65,0.186,101.64,84.7,0.104,3068,5.2,9.7,Aaron Gordon,9/16/1995,USA,2014,1,4,22841455,14.077875591662238,DEN,50-32,15,26.0,192786656,52198656,182574315,123292088,7021331,Denver Nuggets,2.884800712846709,Ball Arena,19520,"Denver, CO",1999,187000000,30.220396988364133,10,Free_Market,51,1446.716667,748,4.0,103.3,0,48,0.873,55,1.019,93,0.939,42,20,0.654,0.375,1,0.036424303713926146
