PLAYER_ID,TEAM_ID,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PACE_PER40,PIE,POSS,FGM_PG,FGA_PG,PLAYER_NAME,BIRTHDATE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,Salary,Followers,TEAM_ABBREVIATION,record,active_players,avg_team_age,total_cap_used,remaining_cap_space,active_cap,active_top_3,dead_cap,TEAM_NAME,OWNER_NET_WORTH_B,Stadium_Name,Capacity,City,STADIUM_YEAR_OPENED,STADIUM_COST,Age,YOS,GP,MIN,PTS,Contract_Type
1630548,1610612762,107.2,120.3,-13.1,0.08,1.89,11.3,0.031,0.109,0.07,6,0.554,0.573,0.174,102.1,85.08,0.071,2700,3.2,7.4,Johnny Juzang,3/17/2001,USA,,,,3087519,88700,UTA,17-65,15,23.9,154114022,13526022,142648013,86906400,11466009,Utah Jazz,2.6,Delta Center,18306,"Salt Lake City, UT",1991,93000000,23,3,64,1269.83,571,Free_Market
1630549,1610612751,109.2,107.1,2.1,0.158,1.44,18.1,0.149,0.202,0.174,12.5,0.538,0.568,0.186,97.35,81.13,0.134,1852,3.3,6.3,Day'Ron Sharpe,11/6/2001,USA,2021,1,29,3989122,76200,BKN,26-56,15,23.8,178836132,38248132,112077151,69311624,58408905,Brooklyn nets ,11,Barclays Center,17732,"Brooklyn, NY",2012,1000000000,23,3,50,907.4583333,397,Rookie_Scale
1630551,1610612764,107.1,116.8,-9.7,0.066,1.11,10.8,0.077,0.159,0.119,9.7,0.601,0.614,0.15,102.96,85.8,0.101,2871,3.4,6.6,Justin Champagnie,6/29/2001,USA,,,,1800000,23400,WAS,18-64,15,24.5,211677970,71089970,162581956,83151786,7021331,Washington Wizards,3.1,Capital One Arena,20356,"Washington, D.C.",1997,260000000,23,3,62,1340.533333,544,Free_Market
1630552,1610612737,111.8,110.2,1.6,0.203,1.71,20.5,0.046,0.216,0.132,12,0.541,0.569,0.214,106.68,88.9,0.135,2858,7.5,15.1,Jalen Johnson,12/18/2001,USA,2021,1,20,4510905,156600,ATL,40-42,15,25.3,174418704,33830704,161255749,81912604,7125652,Atlanta Hawks,12.3,State Farm Arena,16600,"Atlanta, GA",1999,213000000,23,3,36,1284.178333,680,Rookie_Scale
1630553,1610612751,104.1,114.4,-10.3,0.148,1.51,15.5,0.031,0.125,0.076,10.3,0.47,0.499,0.212,98.77,82.31,0.07,3954,3.8,9.9,Keon Johnson,3/10/2002,USA,2021,1,21,2162606,0,BKN,26-56,15,23.8,178836132,38248132,112077151,69311624,58408905,Brooklyn nets ,11,Barclays Center,17732,"Brooklyn, NY",2012,1000000000,22,3,79,1925.201667,839,Rookie_Scale
1630557,1610612764,108.7,117.1,-8.5,0.094,1.61,13.4,0.021,0.084,0.053,8.3,0.558,0.584,0.169,102.68,85.57,0.074,3433,4.2,9.3,Corey Kispert,3/3/1999,USA,2021,1,15,5705888,71800,WAS,18-64,15,24.5,211677970,71089970,162581956,83151786,7021331,Washington Wizards,3.1,Capital One Arena,20356,"Washington, D.C.",1997,260000000,25,3,61,1601.523333,705,Rookie_Scale
1630558,1610612748,111,110.7,0.3,0.237,2.84,36.2,0.017,0.063,0.041,12.8,0.557,0.573,0.135,98.76,82.3,0.069,4164,3,6.4,Davion Mitchell,9/5/1998,USA,2021,1,9,6451077,216000,MIA,37-45,15,26.6,179350729,38762729,173088172,90125126,5514986,Miami Heat,8.6,Kaseya Center,19600,"Miami, FL",1999,213000000,26,3,74,2027.313333,588,Rookie_Scale
1630559,1610612747,117.1,113.3,3.8,0.241,2.38,23.6,0.025,0.101,0.065,9.9,0.556,0.616,0.23,99.86,83.22,0.118,5303,6.5,14.2,Austin Reaves,5/29/1998,USA,,,,12976362,1500000,LAL,50-32,15,27.7,200785985,60197985,182745885,108760785,5514986,Los Angeles Lakers ,30,Crypto.com Arena,19068,"Los Angeles, CA",1999,375000000,26,3,73,2550.091667,1475,Free_Market
1630567,1610612761,107.4,110.1,-2.7,0.279,2.05,21.5,0.047,0.176,0.111,10.5,0.482,0.523,0.262,102.48,85.4,0.139,4554,7.3,16.4,Scottie Barnes,8/1/2001,USA,2021,1,4,10130980,763300,TOR,30-52,15,24.9,178496026,37908026,154302912,94310843,16405595,Toronto Raptors,2.8,Scotiabank Arena,19800,"Toronto, ON",1999,265000000,23,3,65,2134.13,1252,Rookie_Scale
1630568,1610612750,107.9,107.5,0.4,0.082,0.92,7.6,0.138,0.103,0.121,8.3,0.543,0.573,0.241,105.17,87.64,0.101,480,1.3,2.7,Luka Garza,12/27/1998,USA,2021,2,52,2162606,136100,MIN,49-33,15,26.1,236725861,96137861,198847571,119077906,3705899,Minnesota Timberwolves,2.9,Target Center,18978,"Minneapolis, MN",1990,104000000,26,3,39,219.31,138,Vet_Minimum
1630570,1610612751,105.1,109.4,-4.4,0.211,1.39,19.1,0.038,0.132,0.084,13.8,0.51,0.557,0.226,97.8,81.5,0.101,1867,3.7,8,Trendon Watford,11/9/2000,USA,,,,2726603,73000,BKN,26-56,15,23.8,178836132,38248132,112077151,69311624,58408905,Brooklyn nets ,11,Barclays Center,17732,"Brooklyn, NY",2012,1000000000,24,3,44,912.6766667,450,Free_Market
1630572,1610612759,111.6,112.9,-1.4,0.108,1.85,12.6,0.086,0.176,0.131,6.8,0.609,0.628,0.202,102.07,85.05,0.124,1445,2.3,4.6,Sandro Mamukelashvili,5/23/1999,Georgia,2021,2,54,2087519,95100,SAS,34-48,15,25.2,162809380,22221380,155231927,83196166,7577453,San Antonio Spurs ,0.2,Frost Bank Center,18418,"San Antonio, TX",2002,175000000,25,3,61,681.2083333,385,Free_Market
1630573,1610612738,119.8,109.8,10,0.057,2.78,11.3,0.027,0.113,0.07,4.1,0.627,0.632,0.14,96.4,80.33,0.083,3102,3,6.7,Sam Hauser,12/8/1997,USA,,,,2092344,81200,BOS,61-21,15,27.5,197048229,56460229,193098445,114054140,876383,Boston Celtics,7.5,TD Garden,19156,"Boston, MA",1995,160000000,27,3,71,1541.133333,605,Free_Market
1630574,1610612752,97.6,110.1,-12.4,0.075,0.52,15.9,0.066,0.151,0.112,30.4,0.677,0.654,0.113,102.57,85.48,0.048,462,0.8,1.2,Ariel Hukporti,4/12/2002,Germany,2024,2,58,1064049,24500,NYK,51-31,15,26.5,188877651,48289651,188001268,110803733,876383,New York Knicks,2,Madison Square Garden,19812,"New York, NY",1968,100000000,22,0,25,217.365,48,Free_Market
1630577,1610612759,112.3,114.5,-2.1,0.078,1.5,12.6,0.032,0.121,0.077,8.4,0.549,0.577,0.164,102.25,85.21,0.079,4125,3.4,8.1,Julian Champagnie,6/29/2001,USA,,,,3000000,32600,SAS,34-48,15,25.2,162809380,22221380,155231927,83196166,7577453,San Antonio Spurs ,0.2,Frost Bank Center,18418,"San Antonio, TX",2002,175000000,23,0,82,1932.128333,815,Free_Market
1630578,1610612745,114.9,107.4,7.6,0.238,1.92,19.6,0.099,0.21,0.153,10.2,0.505,0.545,0.259,99.47,82.89,0.153,4978,7.5,15,Alperen Sengun,7/25/2002,Turkey,2021,1,16,5424654,1200000,MIL,48-34,15,26.7,195746447,55158447,183221333,122031412,8739110,Milwaukee Bucks,8.5,Fiserv Forum,17500,"Milwaukee, WI",2018,524000000,22,3,76,2394.976667,1451,Rookie_Scale
1630579,1610612749,111.5,109.1,2.4,0.068,1,23.1,0.114,0.196,0.156,23.1,0.634,0.639,0.074,98.7,82.25,0.07,1295,0.8,1.3,Jericho Sims,10/20/1998,USA,2021,2,58,2092344,89900,MIL,48-34,15,26.7,195746447,55158447,183221333,122031412,8739110,Milwaukee Bucks,8.5,Fiserv Forum,17500,"Milwaukee, WI",2018,524000000,26,3,53,631.245,98,Free_Market
1630581,1610612741,113.1,114.4,-1.4,0.322,2.49,31.4,0.059,0.192,0.127,12.6,0.531,0.57,0.214,104.47,87.06,0.13,4605,5.3,11.4,Josh Giddey,10/10/2002,Australia,2021,1,6,8352367,505600,CHI,39-43,15,24.6,168006873,27418873,157180244,59395348,8739110,Chicago Bulls,2.3,United Center,20917,"Chicago, IL",1994,175000000,22,3,70,2116.641667,1022,Rookie_Scale
1630583,1610612763,116.1,112.6,3.5,0.149,2.65,19.9,0.052,0.181,0.116,7.5,0.576,0.588,0.179,105.41,87.84,0.121,3654,4.8,10,Santi Aldama,1/10/2001,Spain,2021,1,30,3960531,73000,MEM,48-34,15,24.6,167814933,27226933,155850296,95988718,8014853,Memphis Grizzlies,24,FedExForum,18119,"Memphis, TN",2004,250000000,23,3,65,1659.648333,811,Rookie_Scale
1630591,1610612753,105.7,104.8,1,0.216,1.26,17,0.023,0.126,0.072,13.5,0.489,0.536,0.268,99.02,82.52,0.107,2060,5.6,13.7,Jalen Suggs,6/3/2001,USA,2021,1,5,9188385,448000,ORL,41-41,15,25.3,152959238,12371238,152959238,63257000,58408905,Orlando Magic,5.4,Amway Center,18000,"Orlando, FL",2010,480000000,23,3,35,1002.453333,567,Rookie_Scale
1630592,1610612751,106.9,113.7,-6.7,0.11,1.84,15.9,0.035,0.102,0.067,8.6,0.495,0.541,0.161,97.23,81.03,0.065,4122,3.1,7.8,Jalen Wilson,11/4/2000,USA,2023,2,51,1891857,99000,BKN,26-56,15,23.8,178836132,38248132,112077151,69311624,58408905,Brooklyn nets ,11,Barclays Center,17732,"Brooklyn, NY",2012,1000000000,24,1,79,2031.386667,749,Vet_Minimum
1630595,1610612765,115,112.2,2.8,0.409,2.06,25,0.023,0.147,0.086,12.1,0.521,0.565,0.323,101.57,84.64,0.152,5201,9.8,20.8,Cade Cunningham,9/25/2001,USA,2021,1,1,13940809,764000,DET,44-38,15,25,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,10.1,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,23,3,70,2451.946667,1830,Rookie_Scale
1630596,1610612739,120.5,108.6,11.9,0.149,1.56,16.1,0.076,0.213,0.147,10.3,0.604,0.633,0.226,102.16,85.13,0.151,4609,7.1,12.8,Evan Mobley,6/18/2001,USA,2021,1,3,11227657,258200,CLE,64-18,15,26,178212347,37624347,169371096,93832409,491175,Cleveland Calvaliers ,32.4,Rocket Mortgage FieldHouse,19432,"Cleveland, OH",1994,100000000,23,3,71,2166.555,1316,Rookie_Scale
1630598,1610612760,120.7,106.6,14.2,0.102,1.94,13.8,0.046,0.113,0.081,7.1,0.577,0.596,0.2,101.91,84.92,0.105,3698,4.7,9.6,Aaron Wiggins,1/2/1999,USA,2021,2,55,10981303,127900,OKC,68-14,15,24.2,166001694,25413694,162209242,82859950,3792452,Oklahoma City Thunder,0.4,Paycom Center,18203,"Oklahoma City, OK",2002,89000000,25,3,76,1743.9,914,Free_Market
1630611,1610612744,117.8,107.3,10.6,0.138,1.9,25.1,0.085,0.127,0.106,13.2,0.553,0.575,0.126,99.78,83.15,0.073,1582,1.5,3.2,Gui Santos,6/22/2002,Brazil,2022,2,55,1891857,634700,GSW,48-34,15,27.2,199518342,58930342,176474440,128667036,306447,Golden State Warriors ,4,Chase Center,18064,"San Francisco, CA",2019,1400000000,22,2,56,761.5233333,227,Free_Market
1630625,1610612757,110.2,111.8,-1.5,0.213,1.86,19.8,0.025,0.088,0.056,10.7,0.462,0.497,0.237,101.21,84.34,0.089,2353,3,7.6,Dalano Banton,11/7/1999,Canada,2021,2,46,2196970,66000,POR,36-46,15,23.9,176848446,36260446,165518581,89691087,1568032,Portland Trailblazers,2,Moda Center,19441,"Portland, OR",1995,262000000,25,3,67,1119.945,559,Vet_Minimum
1630631,1610612740,108.4,117.1,-8.7,0.278,3.01,29,0.019,0.077,0.047,9.6,0.498,0.523,0.193,99.89,83.24,0.09,2849,3.6,9.3,Jose Alvarado,4/12/1998,USA,,,,1988598,24500,NOP,21-61,15,24.3,182966321,42378321,167934095,98876138,2715108,New Orleans Pelicans,7.9,Smoothie King Center,16867,"New Orleans, LA",1999,114000000,26,3,56,1365.9,579,Free_Market
1630639,1610612761,109.7,111.1,-1.4,0.093,2.07,11.7,0.036,0.128,0.08,5.7,0.508,0.542,0.189,103.71,86.43,0.082,1050,3.1,7.3,A.J. Lawson,7/15/2000,Canada,,,,100000,35300,TOR,30-52,15,24.9,178496026,37908026,154302912,94310843,16405595,Toronto Raptors,2.8,Scotiabank Arena,19800,"Toronto, ON",1999,265000000,24,3,26,486.41,236,Free_Market
1630643,1610612763,111,110.1,0.8,0.077,1.12,9.4,0.039,0.12,0.081,8.4,0.648,0.666,0.194,106.71,88.93,0.108,1668,2.5,4.8,Jay Huff,8/25/1997,USA,,,,2088033,0,MEM,48-34,15,24.6,167814933,27226933,155850296,95988718,8014853,Memphis Grizzlies,24,FedExForum,18119,"Memphis, TN",2004,250000000,27,3,64,748.0316667,439,Free_Market
1630658,1610612761,106.1,108.2,-2.1,0.092,1.22,16.9,0.104,0.143,0.123,13.9,0.48,0.536,0.125,102.22,85.19,0.074,915,1.8,3.8,Colin Castleton,5/25/2000,USA,,,,100000,26900,TOR,30-52,15,24.9,178496026,37908026,154302912,94310843,16405595,Toronto Raptors,2.8,Scotiabank Arena,19800,"Toronto, ON",1999,265000000,24,3,26,431.99,123,Free_Market
1630692,1610612747,111.2,112.4,-1.2,0.108,1.62,19.4,0.068,0.135,0.101,12,0.528,0.541,0.134,99.53,82.94,0.08,1126,2.2,5,Jordan Goodwin,10/23/1998,USA,,,,223718,0,LAL,50-32,15,27.7,200785985,60197985,182745885,108760785,5514986,Los Angeles Lakers ,30,Crypto.com Arena,19068,"Los Angeles, CA",1999,375000000,26,3,29,542.575,161,Free_Market
1630700,1610612737,113.3,114.2,-0.9,0.174,2.15,22.6,0.046,0.127,0.085,10.5,0.536,0.545,0.178,104.17,86.81,0.099,5574,6,12.1,Dyson Daniels,3/17/2003,Australia,2022,1,8,6059520,174300,ATL,40-42,15,25.3,174418704,33830704,161255749,81912604,7125652,Atlanta Hawks,12.3,State Farm Arena,16600,"Atlanta, GA",1999,213000000,21,2,76,2571.17,1073,Rookie_Scale
1630702,1610612742,108.3,111.6,-3.2,0.138,0.99,13.2,0.01,0.085,0.048,13.3,0.527,0.549,0.244,102.83,85.69,0.069,1943,3.2,7.3,Jaden Hardy,7/5/2002,USA,2022,2,37,2019699,383700,DAL,39-43,15,26.8,187147472,46559472,172077663,99092456,2328828,Dallas Mavericks ,32.3,American Airlines Center,19200,"Dallas, TX",2001,420000000,22,2,57,907.4383333,496,Free_Market
1630703,1610612757,112.5,113.7,-1.3,0.274,1.89,25.9,0.028,0.083,0.054,13.7,0.496,0.54,0.22,100.99,84.16,0.084,3705,4.3,10.4,Scoot Henderson,2/3/2004,USA,2023,1,3,10259160,450400,POR,36-46,15,23.9,176848446,36260446,165518581,89691087,1568032,Portland Trailblazers,2,Moda Center,19441,"Portland, OR",1995,262000000,20,1,66,1759.071667,837,Rookie_Scale
1631093,1610612765,110.5,114.6,-4.1,0.207,1.34,17.7,0.043,0.091,0.067,13.2,0.536,0.569,0.256,99.52,82.94,0.099,1868,6.3,13.8,Jaden Ivey,2/13/2002,USA,2022,1,5,7977240,227900,DET,44-38,15,25,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,10.1,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,22,2,30,898.0333333,528,Rookie_Scale
1631094,1610612753,109.1,109.6,-0.6,0.262,1.61,15.3,0.031,0.192,0.108,9.5,0.5,0.551,0.33,97.29,81.07,0.157,3204,9,19.8,Paolo Banchero,11/12/2002,USA,2022,1,1,12160800,1100000,ORL,41-41,15,25.3,152959238,12371238,152959238,63257000,3792452,Orlando Magic,5.4,Amway Center,18000,"Orlando, FL",2010,480000000,22,2,46,1581.53,1191,Rookie_Scale
1631096,1610612760,121.7,105.6,16.1,0.091,1.13,12.1,0.054,0.208,0.136,10.8,0.554,0.599,0.214,103.83,86.52,0.122,1891,5.2,10.7,Chet Holmgren,5/1/2002,USA,2022,1,2,10880640,953500,OKC,68-14,15,24.2,166001694,25413694,162209242,82859950,3792452,Oklahoma City Thunder,0.4,Paycom Center,18203,"Oklahoma City, OK",2002,89000000,22,2,32,876.54,479,Rookie_Scale
1631097,1610612754,113.8,112.2,1.6,0.09,1.01,10.7,0.041,0.133,0.088,10.6,0.516,0.579,0.222,101.52,84.6,0.092,4556,5.4,11.8,Bennedict Mathurin,6/19/2002,Canada,2022,1,6,7245720,221900,IND,50-32,15,25.7,171232577,30644577,166839774,104281300,2530538,Indiana Pacers ,2.4,Gainbridge Fieldhouse,17923,"Indianapolis, IN",1999,183000000,22,2,72,2149.318333,1156,Rookie_Scale
1631099,1610612758,114.8,113.4,1.5,0.055,1.82,10.7,0.056,0.134,0.095,5.9,0.538,0.553,0.148,100.09,83.4,0.075,5428,4.8,10.8,Keegan Murray,8/19/2000,USA,2022,1,4,8809560,98000,SAC,40-42,15,27.4,171370782,30782782,166101303,107131940,1319695,Sacramento Kings,0.8,Golden 1 Center,17500,"Sacramento, CA",2016,558000000,24,2,76,2610.173333,942,Rookie_Scale
1631101,1610612757,111.4,114.4,-3,0.138,1.32,12.7,0.029,0.114,0.07,9.7,0.519,0.551,0.25,99.88,83.23,0.102,4688,6.9,15.3,Shaedon Sharpe,5/30/2003,Canada,2022,1,7,6614160,191100,POR,36-46,15,23.9,176848446,36260446,165518581,89691087,1568032,Portland Trailblazers,2,Moda Center,19441,"Portland, OR",1995,262000000,21,2,72,2252.33,1335,Rookie_Scale
1631103,1610612759,106.1,109.8,-3.7,0.139,1.12,13.7,0.016,0.093,0.057,12.3,0.547,0.575,0.233,103.25,86.04,0.087,918,1.9,4,Malaki Branham,5/12/2003,USA,2022,1,20,3217920,64700,SAS,34-48,15,25.2,162809380,22221380,155231927,83196166,7577453,San Antonio Spurs ,0.2,Frost Bank Center,18418,"San Antonio, TX",2002,175000000,21,2,47,426.555,235,Rookie_Scale
1631104,1610612759,110.2,109.7,0.5,0.225,2.11,29.8,0.025,0.062,0.044,14.1,0.481,0.51,0.165,101.92,84.94,0.066,1443,1.4,3.2,Blake Wesley,3/16/2003,USA,2022,1,25,2624280,0,SAS,34-48,15,25.2,162809380,22221380,155231927,83196166,7577453,San Antonio Spurs ,0.2,Frost Bank Center,18418,"San Antonio, TX",2002,175000000,21,2,58,683.1066667,217,Rookie_Scale
1631105,1610612765,115.5,114,1.5,0.141,1.54,21,0.137,0.259,0.199,13.6,0.692,0.703,0.161,101.29,84.4,0.14,4278,4.8,7,Jalen Duren,11/18/2003,USA,2022,1,13,4536840,180800,DET,44-38,15,25,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,10.1,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,21,2,78,2033.548333,918,Rookie_Scale
1631106,1610612745,114.8,109.2,5.6,0.082,1.28,11,0.081,0.158,0.118,8.6,0.543,0.567,0.185,101.55,84.62,0.117,2994,4.8,9.8,Tari Eason,5/10/2001,USA,2022,1,17,3695160,87000,MIA,37-45,15,26.6,179350729,38762729,173088172,90125126,2328828,Miami Heat,8.6,Kaseya Center,19600,"Miami, FL",1999,213000000,23,2,57,1420.193333,686,Rookie_Scale
1631107,1610612748,109.6,110.7,-1.1,0.174,2.18,21.7,0.022,0.127,0.076,9.9,0.56,0.595,0.178,98.48,82.06,0.098,2374,3.7,8.2,Nikola Jović,6/9/2003,Serbia,2022,1,27,2464200,247800,MIA,37-45,15,26.6,179350729,38762729,173088172,90125126,2328828,Miami Heat,8.6,Kaseya Center,19600,"Miami, FL",1999,213000000,21,2,46,1155.676667,494,Rookie_Scale
1631108,1610612742,112.6,114.3,-1.7,0.093,1.66,16.4,0.019,0.102,0.061,9.9,0.525,0.57,0.15,100.27,83.56,0.069,4440,3.2,7.6,Max Christie,2/10/2003,USA,2022,2,35,7142857,282200,DAL,39-43,15,26.8,187147472,46559472,172077663,99092456,2328828,Dallas Mavericks ,32.3,American Airlines Center,19200,"Dallas, TX",2001,420000000,21,2,78,2127.141667,749,Free_Market
1631109,1610612766,106.3,118.9,-12.7,0.154,1.54,15.7,0.103,0.255,0.178,10.2,0.604,0.647,0.21,100.77,83.98,0.156,2463,6.1,10.2,Mark Williams,12/16/2001,USA,2022,1,15,4094280,128400,CHA,19-63,15,25.2,167423486,26835486,152436862,80445913,14986624,Charlotte Hornets ,0.4,Spectrum Center,19077,"Charlotte, NC",2005,260000000,23,2,44,1171.045,671,Rookie_Scale
1631110,1610612759,111.9,114.5,-2.7,0.138,1.52,17.4,0.088,0.154,0.121,11.4,0.565,0.589,0.184,101.53,84.61,0.101,2880,4.6,8.7,Jeremy Sochan,5/20/2003,Poland,2022,1,9,5570040,424200,SAS,34-48,15,25.2,162809380,22221380,155231927,83196166,7577453,San Antonio Spurs ,0.2,Frost Bank Center,18418,"San Antonio, TX",2002,175000000,21,2,54,1363.968333,617,Rookie_Scale
1631114,1610612760,116.7,106.5,10.2,0.233,2.36,19.7,0.026,0.131,0.079,8.3,0.537,0.573,0.27,102.44,85.37,0.138,4760,8.2,16.9,Jalen Williams,4/14/2001,USA,2022,1,12,4775760,502900,OKC,68-14,15,24.2,166001694,25413694,162209242,82859950,3792452,Oklahoma City Thunder,0.4,Paycom Center,18203,"Oklahoma City, OK",2002,89000000,23,2,69,2236.673333,1490,Rookie_Scale
1631117,1610612762,109.2,118.3,-9.1,0.083,1.13,14.6,0.145,0.235,0.19,13,0.671,0.66,0.133,100.8,84,0.127,3656,4.8,7.2,Walker Kessler,7/26/2001,USA,2022,1,22,2965920,109900,UTA,17-65,15,23.9,154114022,13526022,142648013,86906400,11466009,Utah Jazz,2.6,Delta Center,18306,"Salt Lake City, UT",1991,93000000,23,2,58,1740.32,641,Rookie_Scale
1631119,1610612760,121,103,17.9,0.19,3.43,30.9,0.059,0.251,0.158,9,0.577,0.594,0.141,102.7,85.58,0.124,1678,2.1,4.7,Jaylin Williams,6/29/2002,USA,2022,2,34,2019699,247200,OKC,68-14,15,24.2,166001694,25413694,162209242,82859950,3792452,Oklahoma City Thunder,0.4,Paycom Center,18203,"Oklahoma City, OK",2002,89000000,22,2,47,784.055,278,Free_Market
1631120,1610612738,91.7,105.4,-13.7,0.277,1,20.6,0.02,0.118,0.067,20.6,0.412,0.445,0.228,94.28,78.57,0.079,181,0.8,2.1,JD Davison,10/3/2002,USA,2022,2,53,11997,298800,BOS,61-21,15,27.5,197048229,56460229,193098445,114054140,1568032,Boston Celtics,7.5,TD Garden,19156,"Boston, MA",1995,160000000,22,2,16,92.915,33,Free_Market
1631124,1610612743,111.9,114.4,-2.5,0.082,1.46,12.5,0.012,0.083,0.049,8.6,0.529,0.559,0.173,102.79,85.65,0.057,2964,3.2,7.5,Julian Strawther,4/18/2002,USA,2023,1,29,2552520,61400,DEN,50-32,15,26,192786656,52198656,182574315,123292088,1568032,Denver Nuggets,16.9,Ball Arena,19520,"Denver, CO",1999,187000000,22,1,65,1383.47,588,Rookie_Scale
1631128,1610612743,122.7,114.5,8.2,0.096,2.53,17.1,0.039,0.109,0.077,6.8,0.634,0.665,0.155,101.04,84.2,0.096,5639,6,10.4,Christian Braun,4/17/2001,USA,2022,1,21,3089640,255000,DEN,50-32,15,26,192786656,52198656,182574315,123292088,1568032,Denver Nuggets,16.9,Ball Arena,19520,"Denver, CO",1999,187000000,23,2,79,2675.383333,1218,Rookie_Scale
1631133,1610612757,108.1,107.6,0.5,0.071,1.09,11.2,0.072,0.198,0.133,10.3,0.576,0.601,0.156,103.86,86.55,0.107,1624,2,3.8,Jabari Walker,7/30/2002,USA,2022,2,57,2019699,32600,POR,36-46,15,23.9,176848446,36260446,165518581,89691087,1568032,Portland Trailblazers,2,Moda Center,19441,"Portland, OR",1995,262000000,22,2,60,749.165,313,Free_Market
1631157,1610612749,114,108.6,5.4,0.173,1.96,23.3,0.027,0.098,0.065,11.9,0.577,0.6,0.179,101.74,84.78,0.088,1732,2.4,4.8,Ryan Rollins,7/3/2002,USA,2022,2,44,491887,37900,MIL,48-34,15,26.7,195746447,55158447,183221333,122031412,3705899,Milwaukee Bucks,8.5,Fiserv Forum,17500,"Milwaukee, WI",2018,524000000,22,2,56,819.525,349,Free_Market
1631159,1610612750,79.2,98.6,-19.4,0,0,0,0.073,0.229,0.145,9.5,0.4,0.54,0.239,107.87,89.89,0.202,72,0.5,1.2,Leonard Miller,11/26/2003,Canada,2023,2,33,1891857,39200,MIN,49-33,15,26.1,236725861,96137861,198847571,119077906,3705899,Minnesota Timberwolves,2.9,Target Center,18978,"Minneapolis, MN",1990,104000000,21,1,13,31.595,20,Vet_Minimum
1631165,1610612758,116.1,113.2,3,0.08,1.69,17.4,0.031,0.079,0.055,10.3,0.639,0.664,0.125,99.07,82.56,0.073,3997,2.8,5.8,Keon Ellis,1/8/2000,USA,,,,2120693,37900,SAC,40-42,15,27.4,171370782,30782782,166101303,107131940,1319695,Sacramento Kings,0.8,Golden 1 Center,17500,"Sacramento, CA",2016,558000000,24,1,80,1948.191667,666,Free_Market
1631166,1610612751,102.8,115.5,-12.6,0.137,1.33,14,0.06,0.194,0.123,10.5,0.485,0.5,0.205,100.3,83.58,0.086,531,5,11.3,Drew Timme,9/9/2000,USA,,,,113055,0,BKN,26-56,15,23.8,178836132,38248132,112077151,69311624,58408905,Brooklyn nets ,11,Barclays Center,17732,"Brooklyn, NY",2012,1000000000,24,1,9,253.8783333,109,Free_Market
1631169,1610612750,104,107,-3,0.096,1.64,14.2,0.044,0.115,0.081,8.7,0.567,0.605,0.16,104.77,87.3,0.095,604,1,2,Josh Minott,11/25/2002,USA,2022,2,45,2019699,33400,MIN,49-33,15,26.1,236725861,96137861,198847571,119077906,3705899,Minnesota Timberwolves,2.9,Target Center,18978,"Minneapolis, MN",1990,104000000,22,2,46,276.275,119,Free_Market
1631172,1610612760,104.3,99.2,5.1,0.107,1.72,17.1,0.04,0.142,0.091,9.9,0.524,0.538,0.152,102.86,85.71,0.088,868,1.5,3.4,Ousmane Dieng,5/21/2003,France,2022,1,11,5027040,60900,OKC,68-14,15,24.2,166001694,25413694,162209242,82859950,3792452,Oklahoma City Thunder,0.4,Paycom Center,18203,"Oklahoma City, OK",2002,89000000,21,2,37,404.8416667,142,Rookie_Scale
1631200,1610612757,106,107.8,-1.8,0.09,1.58,16.3,0.066,0.096,0.081,10.3,0.468,0.472,0.133,102.7,85.58,0.061,2221,1.7,4,Kris Murray,8/19/2000,USA,2023,1,23,2990040,44900,POR,36-46,15,23.9,176848446,36260446,165518581,89691087,1568032,Portland Trailblazers,2,Moda Center,19441,"Portland, OR",1995,262000000,24,1,69,1040.386667,287,Rookie_Scale
1631204,1610612765,110.4,107.5,2.9,0.239,2.46,26.4,0.021,0.06,0.04,10.7,0.561,0.589,0.187,102,85,0.095,1719,2.4,5.2,Marcus Sasser,9/21/2000,USA,2023,1,25,2755080,40100,DET,44-38,15,25,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,10.1,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,24,1,57,810.7866667,375,Rookie_Scale
1631207,1610612741,104,111.6,-7.6,0.136,1.83,21.6,0.034,0.08,0.057,11.8,0.517,0.546,0.142,106.51,88.76,0.056,2188,1.6,3.7,Dalen Terry,7/12/2002,USA,2022,1,18,3510480,142000,CHI,39-43,15,24.6,168006873,27418873,157180244,59395348,8739110,Chicago Bulls,2.3,United Center,20917,"Chicago, IL",1994,175000000,22,2,73,987.1783333,326,Rookie_Scale
